ID,Name,Address,Latitude,Longitude,Opening Hours,Types,Rating,User Ratings Total,Stay Time,Delay Time,Cost,Period
ChIJcS1UmjQYQjER1fpZXq5x4Ds,Mỳ Quảng Bà Mua,"19-21 Trần Bình Trọng, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0659789,108.2191595,"['Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200910:00\u202fPM']","['restaurant', 'food']",3.9,806,45,30,100000,"[‘Noon’, ‘Evening’]"
ChIJcVJkUPcXQjERsA8_dfySw5E,3D Museum Art in paradise Da Nang,"Lô 10, Trần Nhân Tông, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.0954282,108.2431088,"['Monday: 9:00\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:30\u202fPM']","['tourist_attraction', 'museum']",4.3,1993,45,30,100000,"[‘Morning’, ‘Afternoon’]"
ChIJcX5KWskZQjERBp15jBCWYKg,Samdi,"292 Phan Châu Trinh, Bình Hiên, Hải Châu, Đà Nẵng 550000, Vietnam",16.0581999,108.2189718,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",['lodging'],4.3,28,60,30,300000,[‘Noon’]
ChIJcw0FdkgYQjERhr14f9cMXK0,Nội Hà Church,"40 Đinh Tiên Hoàng, Thanh Bình, Hải Châu, Đà Nẵng 550000, Vietnam",16.0754663,108.2110062,,"['church', 'place_of_worship']",4.5,31,30,30,0,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJdw_0FdkXQjER7aGIqdQu3T0,Bãi Cháy,"4729+9GF, Hoàng Sa, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.1009412,108.2687841,,"['campground', 'park']",4.5,114,45,30,20000,[‘Afternoon’]
ChIJeSWjerkZQjERQockAhpm40I,Nhà Hàng Tuấn Mập,"85 Duy Tân, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000, Vietnam",16.0503034,108.2084754,"['Monday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200911:00\u202fPM']","['restaurant', 'food']",3.8,686,45,30,300000,"[‘Noon’, ‘Evening’]"
ChIJf-GHukcYQjERyQoRvi6SumQ,EZI - Cửa hàng cà phê & trà sữa,"30 Ông Ích Khiêm, Thanh Bình, Hải Châu, Đà Nẵng 550000, Vietnam",16.078074,108.211747,"['Monday: 7:30\u202fAM\u2009–\u200910:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u200910:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u200910:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u200910:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u200910:30\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u200910:30\u202fPM']","['cafe', 'food', 'store']",4.4,486,45,30,70000,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJfWLaOs8ZQjERFiow_e52r54,Ăn vặt 3colu,"36 Nguyễn Bá Học, Bình Thuận, Hải Châu, Đà Nẵng 550000, Vietnam",16.0546775,108.2206855,"['Monday: 3:30\u2009–\u20099:30\u202fPM', 'Tuesday: 3:30\u2009–\u20099:30\u202fPM', 'Wednesday: 3:30\u2009–\u20099:30\u202fPM', 'Thursday: 3:30\u2009–\u20099:30\u202fPM', 'Friday: 3:30\u2009–\u20099:30\u202fPM', 'Saturday: 3:30\u2009–\u20099:30\u202fPM', 'Sunday: 3:30\u2009–\u20099:30\u202fPM']","['point_of_interest', 'food']",,,45,30,100000,"[‘Afternoon’, ’Evening’]"
ChIJf_EWJM0ZQjERbBl1k_zLzyM,Red Sky Steakhouse,"248 Đ. Trần Phú, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.062867,108.2231386,"['Monday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200911:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200911:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200911:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200911:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200911:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200911:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u200911:00\u202fPM']","['restaurant', 'food']",4.4,581,45,30,1000000,"[‘Noon’, ‘Evening’]"
ChIJffFqarkZQjER-8sk7RWCNbk,Napoli Coffee,"31 Nguyễn Hữu Thọ, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000, Vietnam",16.0552828,108.2086722,"['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200910:00\u202fPM']","['cafe', 'food']",3.9,20,30,30,50000,"[‘Morning’, ‘Afternoon’]"
ChIJg9-8ws4ZQjERi4YndBXc89c,Cafe Cỏ Hoa,"12B Nguyễn Thiện Thuật, Bình Hiên, Hải Châu, Đà Nẵng 825545, Vietnam",16.0565631,108.2213121,"['Monday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20099:00\u202fPM']",['cafe'],4.1,51,30,30,50000,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJgRyzBl8ZQjERJF9sFGvE4R8,Mỳ Quảng Cô Sáu,"397 Đ. Trần Hưng Đạo, An Hải Trung, Sơn Trà, Đà Nẵng 550000, Vietnam",16.0661787,108.2296635,"['Monday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200911:00\u202fPM']","['tourist_attraction', 'food']",4.9,413,30,30,65000,"[‘Noon’, ‘Evening’]"
ChIJgWTtaYEZQjER-Ib4Vhyfm1o,Quảng trường Bạch Đằng,"363F+JG6, Bạch Đằng, Hòa Thuận Đông, Hải Châu, Đà Nẵng 550000, Vietnam",16.0540265,108.223781,,['park'],4.6,14,30,30,0,"[‘Afternoon’, ‘Evening’]"
ChIJgavsxEcYQjERZ7SM4SrrJxE,Thanh Bình Catholic Church,"69 Cao Thắng, Thanh Bình, Hải Châu, Đà Nẵng 550000, Vietnam",16.0764686,108.2131655,,"['church', 'place_of_worship']",4.6,74,30,30,,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJgdDxDDYYQjERl3mItotrTq4,Bảo Tàng Lịch sử Đà Nẵng,"78, Lê Duẩn, Phường Thạch Thang, Thạch Thang, Hải Châu, Đà Nẵng 550000, Vietnam",16.0706791,108.2153696,,['museum'],,,45,30,20000,"[‘Morning’, ‘Afternoon’]"
ChIJgftgBDoYQjERxI5uaGMjV0M,Aquarium Coffee Da Nang,"69 Nguyễn Chí Thanh, Thạch Thang, Hải Châu, Đà Nẵng 550000, Vietnam",16.0760721,108.2205872,"['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u200910:00\u202fPM']","['cafe', 'store', 'food']",4.1,182,30,30,50000,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJgxWgIPAZQjERFfGkym5IlOU,Golden Lotus Oriental Organic Spa 1,"209 Đ. Trần Phú, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0647031,108.2236424,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']","['park', 'spa']",4.9,2135,60,30,600000,"[‘Afternoon’, ‘Evening’]"
ChIJgyd5qSwYQjERWjrZwzhyXKc,Chùa An Phước,"Mai Hắc Đế, An Hải Trung, Sơn Trà, Đà Nẵng 550000, Vietnam",16.0634876,108.231513,,"['tourist_attraction', ‘church’ ,'place_of_worship']",4.6,27,30,30,0,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJh0Ls-NsXQjER3jo2SAmipQA,Green Lake Danang,"Hồ Xanh, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.0986692,108.2680636,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",['tourist_attraction'],4.3,643,60,30,0,[‘Afternoon’]
ChIJhQH1ecsZQjEReaeZrJLG8YQ,Deli Coffee House,"87 Đ. Lê Đình Dương, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0616231,108.2193091,"['Monday: 6:30\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 6:30\u202fAM\u2009–\u200910:00\u202fPM']","['cafe', 'food']",3.9,36,30,30,50000,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJhUsxrssZQjERKUuhxibO6o8,Chè Thái NaNa,"Nam Dương, Hải Châu District, Da Nang 550000, Vietnam",16.0612036,108.2177017,"['Monday: 8:30\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u200911:00\u202fPM']","['cafe', 'food']",4.4,235,30,30,45000,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJi9yX7SUYQjERw0bDbvLlHB0,Chay Tâm Viên,"55 Đường Bế Văn Đàn, Chính Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.065005,108.2001655,"['Monday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 6:30\u202fAM\u2009–\u20098:00\u202fPM']","['restaurant', 'food']",4.6,215,45,30,200000,"[‘Noon’, ‘Evening’]"
ChIJiVEp-zsZQjERKKgVAGERFrE,Dragon Bridge,"27 Cầu Rồng, An Hải Trung, Sơn Trà, Đà Nẵng 550000, Vietnam",16.0611087,108.2274955,,['tourist_attraction'],4.7,36,30,30,,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJifHChkYjQjER0BSJjy9Xz80,Bãi Nhóm Lầy,"46WJ+7MJ, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.1457005,108.2316379,,"['campground', 'park']",4.1,7,45,30,30000,[‘Afternoon’]
ChIJj7ice4r1QTERXfxVmdrDnWw,Nhà Thờ Mông Triệu,"325W+WX9, Hòa Ninh, Hòa Vang, Da Nang, Vietnam",16.0597868,108.0474724,,"['church', 'place_of_worship']",4.3,8,30,30,,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJj9q0x0wYQjERjESxJ1b9wKc,Nhà Thờ Y Tổ Hải Thượng Lãng Ông,"10 Điện Biên Phủ, Chính Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.066295,108.206277,,"['church', 'place_of_worship']",5,2,30,30,,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJjT3cicwZQjERY8vPSqJmMqw,Cơm gà Bà Nguyệt,"49 Đường Lê Hồng Phong, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0638527,108.2210023,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']","['restaurant', 'food']",4.2,219,45,30,100000,"[‘Noon’, ‘Evening’]"
ChIJjfr8ZbQZQjERCkqkL3v9kek,Nhà thờ Tin Lành Trung Lập,"185 Phan Thanh, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0613261,108.2093822,"['Monday: 5:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 5:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 5:00\u202fAM\u2009–\u20099:30\u202fPM']","['church', 'place_of_worship']",4.6,21,30,30,,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJjyObfjMYQjERPCR02HhMTMk,Cloudy Nitrogen Icecream & Drinks,"91 Phan Châu Trinh, Hải Châu 1, Hải Châu, Đà Nẵng 550000, Vietnam",16.0668104,108.2203741,"['Monday: 7:15\u202fAM\u2009–\u200910:30\u202fPM', 'Tuesday: 7:15\u202fAM\u2009–\u200910:30\u202fPM', 'Wednesday: 7:15\u202fAM\u2009–\u200910:30\u202fPM', 'Thursday: 7:15\u202fAM\u2009–\u200910:30\u202fPM', 'Friday: 7:15\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 7:15\u202fAM\u2009–\u200910:30\u202fPM', 'Sunday: 7:15\u202fAM\u2009–\u200910:30\u202fPM']","['cafe', 'food']",3.5,267,30,30,70000,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJjzeKSE0YQjERI8FF2cWF3NY,Quán Bánh Xèo Miền Trung Bà Tình,"280, Q, 14 Hoàng Diệu, Bình Hiên, Hải Châu, Đà Nẵng 550000, Vietnam",16.0588675,108.2162648,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']","['restaurant', 'food']",4.4,162,45,30,200000,"[‘Noon’, ‘Evening’]"
ChIJk550n8kZQjERMiDQujZqpg8,Quán ăn vặt 2F,"320/6 Hoàng Diệu, Nam Dương, Hải Châu, Đà Nẵng 550000, Vietnam",16.0574489,108.2167858,"['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']",['food'],3.9,12,45,30,100000,"[‘Afternoon’, ‘Evening’]"
ChIJk9r3I7siQjER2w4atFuBYLw,Quán Ăn Chị Dự,"161 Yết Kiêu, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.121562,108.2225741,,['food'],5,1,45,30,100000,"[‘Noon’, ‘Evening’]"
ChIJkatEeMwZQjERnAUKgmrbNgQ,Da Nang Fresco Village,"Kiệt 75 Nguyễn Văn Linh, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0607217,108.2200138,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",['tourist_attraction'],4.1,585,45,30,,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJkzSVjMoZQjERwedbE3VmKt4,Chùa Pháp Lâm,"574 Ông Ích Khiêm, Nam Dương, Hải Châu, Đà Nẵng 550000, Vietnam",16.0622908,108.2155449,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['tourist_attraction', 'place_of_worship']",4.5,393,30,30,0,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJl-_PmzMYQjERICCvYLcooxs,2S,"215 Nguyễn Chí Thanh, Hải Châu 1, Hải Châu, Đà Nẵng 550000, Vietnam",16.0673755,108.2210213,"['Monday: 6:20\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 6:20\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 6:20\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 6:20\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 6:20\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 6:20\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: 6:20\u202fAM\u2009–\u20094:00\u202fPM']","['cafe', 'food']",4,3,30,30,50000,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJl93xhDQYQjERYcvdAbxfh4Q,Maru Food & Drinks,"18/10/06, Trần Bình Trọng, Hải Châu 1, Hải Châu, Đà Nẵng 550000, Vietnam",16.0666364,108.2194633,"['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']",['food'],4,120,45,30,100000,"[‘Afternoon’, ‘Evening’]"
ChIJlXPaMu0ZQjERgE8IBNyxomQ,Công Viên 29-3,"37A Điện Biên Phủ, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.065469,108.2044291,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",['park'],4.4,546,45,30,0,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJlYz29DkYQjERIB0lIG36QfY,Saigon Cafe Coffee Shop,"71 Lê Lợi, Thạch Thang, Hải Châu, Đà Nẵng 550000, Vietnam",16.0767565,108.2198171,"['Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200910:00\u202fPM']",['cafe'],4.1,82,30,30,50000,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJl_QTyvIXQjERgkuxUjLEZag,Nhà hàng Trung Gia,"64 Võ Nguyên Giáp, Mân Thái, Sơn Trà, Đà Nẵng, Vietnam",16.0843398,108.2477849,"['Monday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200911:00\u202fPM']","['restaurant', 'food']",4,508,45,30,500000,"[‘Noon’, ‘Evening’]"
ChIJXeu-ecX1QTERUMNJW2h_jXw,Thảo Nguyên Xanh Farm,"Thôn 1, Hòa Vang, Đà Nẵng 550000, Vietnam",16.056394,108.042292,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['campground', 'park']",,,30,30,100000,"[‘Morning’, ‘Afternoon’]"
ChIJY2jrw8gZQjER1dPG2ZGZemM,Cầu Thuận Phước Đà Nẵng,"36WC+24F, Cầu, Thuận Phước, Hải Châu, Đà Nẵng 550000, Vietnam",16.0950591,108.2203065,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",['point_of_interest'],4.7,84,15,5,0,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJYcJcqTYYQjERtEUOvQMw-qg,Nha Nam Book N’ Coffee,"19 Pasteur, Hải Châu 1, Hải Châu, Đà Nẵng 550000, Vietnam",16.0698642,108.2192507,"['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u200910:00\u202fPM']","['cafe', 'food']",4.3,267,30,30,50000,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJZ4Z5SssZQjERAIcMsBAH1JM,Thuy Vegan Restaurant,"122 Hoàng Diệu, Hải Châu 2, Hải Châu, Đà Nẵng 550000, Vietnam",16.0639028,108.218257,"['Monday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20099:30\u202fPM']","['restaurant', 'food']",4,501,45,30,120000,"[‘Noon’, ‘Evening’]"
ChIJZawrhc4ZQjERu5XP5jPZmxc,Bushido restaurant,"90 Đ. 2 Tháng 9, Bình Thuận, Hải Châu, Đà Nẵng 550000, Vietnam",16.0563483,108.2220345,"['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']","['restaurant', 'food']",4,254,45,30,300000,"[‘Noon’, ‘Evening’]"
ChIJ_XkaoQs-QjER_IUTHqI3gI8,Mũi Nghê,"Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.1179892,108.3383401,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",['tourist_attraction'],4.7,247,30,30,20000,"[‘Morning’, ‘Afternoon’]"
